TC02 - Historical Tent Counts,,,,,,,,,,,
Observed,Location,Tents,Structures,Passenger Vehicles,Other Vehicles,District,Neighborhood,Supervisor,Latitude,Longitude,
1/22/20,1456 HAMPSHIRE ST,2,3,0,0,MISSION,Mission,9,37.74934,-122.4067,
1/22/20,Intersection of SKYLINE BLVD and GREAT HWY,2,0,0,0,TARAVAL,Lakeshore,7,37.72267,-122.5025,
1/22/20,3111 26TH ST,0,0,0,1,MISSION,Mission,9,37.74939,-122.4119,
1/22/20,Intersection of HORACE ST and 26TH ST,0,0,1,0,MISSION,Mission,9,37.74926,-122.4144,
1/22/20,1070 CAPP ST,0,0,1,1,MISSION,Mission,9,37.74975,-122.4171,
1/22/20,738 EL CAMINO DEL MAR,0,0,0,1,RICHMOND,Seacliff,2,37.78613,-122.4914,
1/22/20,595 DELLBROOK AVE,0,0,0,1,PARK,Clarendon Heights,7,37.75648,-122.4536,
1/22/20,Intersection of HORACE ST and 25TH ST,0,0,0,1,MISSION,Mission,9,37.75089,-122.4145,
1/22/20,1220 TREAT AVE,0,0,2,0,MISSION,Mission,9,37.75055,-122.4128,
1/22/20,123 25TH AVE,0,0,0,1,RICHMOND,Seacliff,2,37.78714,-122.4853,
1/22/20,Intersection of JESSIE ST and JESSIE EAST ST,1,0,0,0,TENDERLOIN,South of Market,6,37.78454,-122.4053,
1/22/20,1310 FLORIDA ST,0,0,0,1,MISSION,Mission,9,37.75079,-122.4099,
1/22/20,104 GOLD MINE DR,0,0,0,1,INGLESIDE,Diamond Heights,8,37.74321,-122.438,
1/22/20,99 14TH AVE,0,0,1,1,RICHMOND,Lake Street,2,37.78632,-122.4734,
1/22/20,155 CLARENDON AVE,0,0,1,1,PARK,Clarendon Heights,7,37.75784,-122.4533,
1/22/20,2770 24TH ST,0,0,1,0,MISSION,Mission,9,37.75287,-122.4077,
1/22/20,127 14TH AVE,0,0,0,1,RICHMOND,Lake Street,1,37.78575,-122.4732,
1/22/20,198 14TH AVE,0,0,0,1,RICHMOND,Lake Street,1,37.78457,-122.4732,
1/22/20,128 CLARENDON AVE,0,0,0,1,PARK,Parnassus Heights,7,37.75838,-122.452,
1/22/20,20 DORE ST,0,0,0,1,SOUTHERN,South of Market,6,37.77434,-122.4134,
1/22/20,Intersection of LUCKY ST and 24TH ST,0,0,1,0,MISSION,Mission,9,37.75255,-122.4136,
1/22/20,5228 DIAMOND HEIGHTS BLVD,0,0,0,1,INGLESIDE,Diamond Heights,8,37.74477,-122.4394,
1/22/20,3128 24TH ST,0,0,1,0,MISSION,Mission,9,37.75247,-122.4147,
1/22/20,23 GRACE ST,2,0,0,0,SOUTHERN,South of Market,6,37.77526,-122.4151,
1/22/20,3179 23RD ST,0,0,0,1,MISSION,Mission,9,37.75402,-122.4159,
1/22/20,34 SAGAMORE ST,2,0,0,0,TARAVAL,Oceanview,11,37.7116,-122.4558,
1/22/20,Intersection of DIXIE ALY and BURNETT AVE,0,0,0,1,PARK,Upper Market,8,37.75421,-122.444,
1/22/20,69 WASHBURN ST,1,1,0,0,SOUTHERN,South of Market,6,37.77493,-122.414,
1/22/20,Intersection of POPE RD and FUNSTON RD,0,1,0,0,CENTRAL,Aquatic Park / Ft. Mason,2,37.80775,-122.4284,
1/22/20,669 14TH AVE,0,0,1,0,RICHMOND,Inner Richmond,1,37.77554,-122.4725,
1/22/20,5120 DIAMOND HEIGHTS BLVD,0,0,0,1,MISSION,Diamond Heights,8,37.74719,-122.4416,
1/22/20,755 BURNETT AVE,0,0,0,1,PARK,Upper Market,8,37.75022,-122.4456,
1/22/20,676 FUNSTON AVE,0,0,1,0,RICHMOND,Inner Richmond,1,37.77549,-122.4715,
1/22/20,586 FUNSTON AVE,0,0,1,0,RICHMOND,Inner Richmond,1,37.77722,-122.4716,
1/22/20,1060 HAMPSHIRE ST,0,0,0,1,MISSION,Mission,9,37.75516,-122.4075,
1/22/20,780 NATOMA ST,1,0,0,0,SOUTHERN,South of Market,6,37.77559,-122.4134,
1/22/20,2664 22ND ST,0,0,0,1,MISSION,Mission,9,37.75608,-122.4081,
1/22/20,2426 BRYANT ST,0,0,0,1,MISSION,Mission,9,37.7555,-122.4094,
1/22/20,218 9TH ST,1,0,0,0,SOUTHERN,South of Market,6,37.77471,-122.4129,
1/22/20,536 JESSIE ST,1,0,0,0,TENDERLOIN,South of Market,6,37.78093,-122.4099,
1/22/20,255 9TH ST,1,0,0,0,SOUTHERN,South of Market,6,37.77434,-122.4121,
1/22/20,1012 ALABAMA ST,0,0,0,1,MISSION,Mission,9,37.75541,-122.4113,
1/22/20,2930 22ND ST,0,0,0,1,MISSION,Mission,9,37.7558,-122.4129,
1/22/20,40 PARKRIDGE DR,0,0,0,1,PARK,Upper Market,8,37.75164,-122.4457,
1/22/20,124 FUNSTON AVE,0,0,1,0,RICHMOND,Inner Richmond,1,37.78583,-122.4722,
1/22/20,18 GARDENSIDE DR,0,0,0,1,PARK,Upper Market,8,37.75124,-122.4452,
1/22/20,1111 BRYANT ST,0,1,0,0,SOUTHERN,Showplace Square,6,37.77109,-122.4087,
1/22/20,384 DORE ST,6,4,0,0,SOUTHERN,Showplace Square,6,37.77029,-122.4084,
1/22/20,228 1ST ST,2,0,0,0,SOUTHERN,South of Market,6,37.78809,-122.3957,
1/22/20,140 GARDENSIDE DR,0,0,0,1,PARK,Upper Market,8,37.75434,-122.445,
1/22/20,Intersection of 23RD AVE and LINCOLN WAY,0,0,0,1,TARAVAL,Golden Gate Park,4,37.7653,-122.4818,
1/22/20,Intersection of BRANNAN ST and DORE ST,2,0,0,0,SOUTHERN,Showplace Square,6,37.76963,-122.4075,
1/22/20,522 8TH ST,1,0,0,0,SOUTHERN,Showplace Square,6,37.77183,-122.4064,
1/22/20,1333 LINCOLN WAY,0,0,0,2,TARAVAL,Inner Sunset,5,37.7658,-122.4724,
1/22/20,175 TWIN PEAKS BLVD,0,0,0,1,PARK,Clarendon Heights,8,37.75919,-122.4477,
1/22/20,1119 LINCOLN WAY,0,0,1,1,TARAVAL,Inner Sunset,5,37.76582,-122.4698,
1/22/20,555 MARKET ST,2,0,0,0,CENTRAL,Financial District,6,37.79002,-122.4001,
1/22/20,725 LINCOLN WAY,0,1,0,0,TARAVAL,Inner Sunset,5,37.76591,-122.4659,
1/22/20,Intersection of HILLSIDE LN and END (000 block of),1,0,0,0,INGLESIDE,St. Mary's Park,8,37.73275,-122.4338,
1/22/20,903 OFARRELL ST,1,0,0,0,NORTHERN,Tenderloin,6,37.78493,-122.4198,
1/22/20,Intersection of 8TH AVE and LINCOLN WAY,0,0,0,1,TARAVAL,Inner Sunset,5,37.76604,-122.4654,
1/22/20,925 OFARRELL ST,4,1,0,0,NORTHERN,Tenderloin,6,37.7844,-122.4202,
1/22/20,Intersection of FORT MILEY 6 and END,1,2,0,0,RICHMOND,Lincoln Park / Ft. Miley,1,37.78413,-122.5048,
1/22/20,977 CORBETT AVE,0,0,2,2,PARK,Upper Market,8,37.75101,-122.4437,
1/22/20,Intersection of LINCOLN WAY and 7TH AVE,0,0,1,0,PARK,Golden Gate Park,5,37.76605,-122.4644,
1/22/20,1 COLLINS ST,0,0,0,1,RICHMOND,Laurel Heights / Jordan Park,2,37.78604,-122.4507,
1/22/20,Intersection of JOHN F KENNEDY DR and CONSERVATORY DR,1,0,0,0,PARK,Golden Gate Park,1,37.77258,-122.4626,
1/22/20,2401 SAN JOSE AVE,0,0,1,0,INGLESIDE,Cayuga,11,37.71929,-122.4477,
1/22/20,214 CHARTER OAK AVE,1,2,0,0,BAYVIEW,Silver Terrace,10,37.7339,-122.4051,
1/22/20,445 BAY SHORE BLVD,0,0,0,3,BAYVIEW,Apparel City,10,37.74034,-122.4068,
1/22/20,Intersection of DANTON ST and CALVERT DR,0,2,0,0,INGLESIDE,St. Mary's Park,8,37.73227,-122.4332,
1/22/20,27 EMERSON ST,0,0,0,1,RICHMOND,Laurel Heights / Jordan Park,2,37.7834,-122.4482,
1/22/20,3131 21ST ST,0,0,1,0,MISSION,Mission,9,37.75714,-122.4173,
1/22/20,32 FELTON ST,0,0,1,0,BAYVIEW,Portola,9,37.72985,-122.4051,
1/22/20,655 PRESIDIO AVE,0,0,1,1,RICHMOND,Laurel Heights / Jordan Park,2,37.78555,-122.4474,
1/22/20,3085 21ST ST,0,0,1,1,MISSION,Mission,9,37.75721,-122.4162,
1/22/20,288 OLIVE ST,1,0,0,0,NORTHERN,Cathedral Hill,5,37.7841,-122.4224,
1/22/20,2730 ALEMANY BLVD,0,0,4,0,INGLESIDE,Outer Mission,11,37.71366,-122.4494,
1/22/20,Intersection of 17TH ST and RHODE ISLAND ST,0,0,0,1,SOUTHERN,Potrero Hill,10,37.76475,-122.4025,
1/22/20,Intersection of 18TH ST and DE HARO ST,0,0,0,2,BAYVIEW,Potrero Hill,10,37.76226,-122.4013,
1/22/20,2523 SUTTER ST,0,0,0,1,RICHMOND,Lower Pacific Heights,5,37.78496,-122.4419,
1/22/20,2830 21ST ST,0,0,0,1,MISSION,Mission,9,37.7575,-122.4111,
1/22/20,Intersection of MOUNT VERNON AVE and SAN JOSE AVE,0,0,0,1,TARAVAL,Oceanview,11,37.71841,-122.4485,
1/22/20,Intersection of 24TH ST and ,0,0,3,0,BAYVIEW,Central Waterfront,10,37.75431,-122.3842,
1/22/20,69 NOE ST,1,0,0,0,PARK,Duboce Triangle,8,37.76803,-122.4335,
1/22/20,1015 IOWA ST,1,0,0,0,BAYVIEW,Central Waterfront,10,37.75373,-122.3912,
1/22/20,730 TARAVAL ST,0,0,0,1,TARAVAL,Golden Gate Heights,7,37.74338,-122.4741,
1/22/20,50 NOE ST,0,0,1,0,PARK,Duboce Triangle,8,37.7684,-122.4335,
1/22/20,11 NOE ST,1,0,0,0,PARK,Duboce Triangle,8,37.76894,-122.4336,
1/22/20,140 SOUTH PARK,1,0,0,0,SOUTHERN,South Beach,6,37.78128,-122.3945,
1/22/20,633 SHOTWELL ST,0,0,0,1,MISSION,Mission,9,37.75833,-122.4157,
1/22/20,20 HAMILTON ST,0,0,0,1,BAYVIEW,Portola,9,37.73041,-122.4113,
1/22/20,201 SOUTH PARK,1,0,0,0,SOUTHERN,South Beach,6,37.78102,-122.3946,
1/22/20,310 UNIVERSITY ST,0,0,0,5,BAYVIEW,University Mound,9,37.72625,-122.414,
1/22/20,295 WILLOW ST,2,1,0,1,NORTHERN,Cathedral Hill,5,37.78318,-122.4224,
1/22/20,Intersection of TABER PL and 2ND ST,0,1,0,0,SOUTHERN,South Beach,6,37.78277,-122.3934,
1/22/20,3187 19TH ST,0,0,0,1,MISSION,Mission,9,37.76053,-122.4143,
1/22/20,440 2ND ST,1,0,0,0,SOUTHERN,South of Market,6,37.78375,-122.3946,
1/22/20,3131 19TH ST,0,0,1,2,MISSION,Mission,9,37.7606,-122.4133,
1/22/20,2162 15TH ST,0,0,0,1,PARK,Duboce Triangle,8,37.76593,-122.4323,
1/22/20,1576 WAYLAND ST,0,0,0,1,INGLESIDE,University Mound,9,37.72275,-122.4175,
1/22/20,255 LARCH ST,4,0,0,0,NORTHERN,Cathedral Hill,5,37.78234,-122.4216,
1/22/20,67 BELCHER ST,0,0,1,0,PARK,Duboce Triangle,8,37.76835,-122.4299,
1/22/20,1230 WAYLAND ST,0,0,0,1,BAYVIEW,University Mound,9,37.72339,-122.4144,
1/22/20,Intersection of HOWARD ST and 2ND ST,1,0,0,0,SOUTHERN,South of Market,6,37.78679,-122.3982,
1/22/20,200 LARCH ST,2,1,0,0,NORTHERN,Cathedral Hill,5,37.78247,-122.421,
1/22/20,1122 WAYLAND ST,0,0,0,1,BAYVIEW,University Mound,9,37.72373,-122.4134,
1/22/20,Intersection of MISSION ST and 2ND ST,1,0,0,0,SOUTHERN,Financial District,6,37.78797,-122.3998,
1/22/20,819 EDDY ST,2,1,0,0,NORTHERN,Cathedral Hill,5,37.7828,-122.4212,
1/22/20,174 CHURCH ST,1,0,0,1,PARK,Duboce Triangle,8,37.76821,-122.429,
1/22/20,58 2ND ST,4,0,0,0,CENTRAL,Financial District,6,37.78853,-122.4005,
1/22/20,870 EDDY ST,1,1,0,0,NORTHERN,Cathedral Hill,5,37.78277,-122.4221,
1/22/20,590 MARKET ST,1,0,0,0,CENTRAL,Financial District,3,37.78895,-122.4018,
1/22/20,2780 18TH ST,1,0,0,0,MISSION,Mission,10,37.7618,-122.4096,
1/22/20,Intersection of MARKET ST and 3RD ST,1,0,0,0,CENTRAL,South of Market,6,37.78765,-122.4033,
1/22/20,9 EDWARD ST,0,0,0,1,RICHMOND,Lone Mountain,1,37.77815,-122.4574,
1/22/20,Intersection of WEBSTER ST and HERMANN ST,0,0,1,0,PARK,Duboce Triangle,5,37.77029,-122.4284,
1/22/20,7 HERON ST,0,1,0,0,SOUTHERN,South of Market,6,37.77456,-122.4082,
1/22/20,3118 18TH ST,0,0,0,5,MISSION,Mission,9,37.76223,-122.4134,
1/22/20,3249 18TH ST,0,0,0,4,MISSION,Mission,9,37.76204,-122.4156,
1/22/20,32 HERON ST,1,1,0,1,SOUTHERN,South of Market,6,37.77455,-122.4088,
1/22/20,76 GERMANIA ST,0,0,1,0,PARK,Duboce Triangle,5,37.77076,-122.4298,
1/22/20,660 CLEMENTINA ST,2,0,0,0,SOUTHERN,South of Market,6,37.77574,-122.4103,
1/22/20,4012 19TH ST,1,0,0,0,MISSION,Castro,8,37.75946,-122.4328,
1/22/20,Intersection of BAY SHORE BLVD and WOOLSEY ST,0,0,4,8,BAYVIEW,Portola,10,37.72545,-122.4014,
1/22/20,2 CARR ST,0,0,0,1,BAYVIEW,Bret Harte,10,37.72262,-122.3968,
1/22/20,255 CAPP ST,3,1,0,0,MISSION,Mission,9,37.76264,-122.4184,
1/22/20,16 SCOTT ST,0,0,0,1,PARK,Duboce Triangle,8,37.76925,-122.4349,
1/22/20,Intersection of MINNA ST and NEW MONTGOMERY ST,6,0,0,0,SOUTHERN,South of Market,6,37.78705,-122.3999,
1/22/20,Intersection of NEW MONTGOMERY ST and AMBROSE BIERCE ST,2,0,0,0,CENTRAL,Financial District,6,37.7877,-122.4008,
1/22/20,1 NEW MONTGOMERY ST,1,0,0,0,CENTRAL,Financial District,6,37.78865,-122.402,
1/22/20,5091 MISSION ST,0,1,0,0,INGLESIDE,Excelsior,11,37.71735,-122.4404,
1/22/20,Intersection of  and ,1,0,0,0,PARK,Corona Heights,8,37.76497,-122.4389,
1/22/20,1634 ARMSTRONG AVE,0,0,4,2,BAYVIEW,Bayview,10,37.72663,-122.3929,
1/22/20,1554 ARMSTRONG AVE,0,1,0,0,BAYVIEW,Bayview,10,37.72581,-122.3913,
1/22/20,Intersection of MARKET ST and 3RD ST,2,0,0,0,CENTRAL,South of Market,6,37.7876,-122.4034,
1/22/20,1023 HAIGHT ST,0,0,0,1,PARK,Buena Vista,5,37.7709,-122.4392,
1/22/20,34 BUENA VISTA AVE EAST,0,0,0,1,PARK,Buena Vista,8,37.7706,-122.44,
1/22/20,Intersection of PARK HILL AVE and BUENA VISTA AVE EAST,0,0,0,1,PARK,Buena Vista,8,37.76796,-122.4398,
1/22/20,2630 JENNINGS ST,0,0,0,2,BAYVIEW,Bret Harte,10,37.72355,-122.3918,
1/22/20,2501 JENNINGS ST,0,0,0,5,BAYVIEW,Bayview,10,37.72417,-122.3913,
1/22/20,350 ALABAMA ST,0,0,0,5,MISSION,Mission,9,37.76482,-122.4124,
1/22/20,1500 CARROLL AVE,0,0,0,3,BAYVIEW,Bayview,10,37.72417,-122.3918,
1/22/20,450 ALABAMA ST,0,0,1,8,MISSION,Mission,9,37.76348,-122.4122,
1/22/20,537 BUENA VISTA AVE WEST,0,0,3,2,PARK,Buena Vista,8,37.76619,-122.4432,
1/22/20,1490 EGBERT AVE,0,0,0,2,BAYVIEW,Bret Harte,10,37.72359,-122.3943,
1/22/20,333 3RD ST,1,0,0,0,SOUTHERN,South of Market,6,37.7836,-122.3984,
1/22/20,550 FLORIDA ST,3,1,0,2,MISSION,Mission,9,37.7624,-122.4112,
1/22/20,Intersection of EGBERT AVE and JENNINGS ST,0,0,0,2,BAYVIEW,Bret Harte,10,37.72276,-122.3927,
1/22/20,131 RUSS ST,4,1,0,0,SOUTHERN,South of Market,6,37.77852,-122.4077,
1/22/20,790 BUENA VISTA AVE WEST,0,0,0,2,PARK,Buena Vista,5,37.76878,-122.4434,
1/22/20,1318 EGBERT AVE,0,0,4,2,BAYVIEW,Bret Harte,10,37.72181,-122.3911,
1/22/20,2825 MARIPOSA ST,0,0,0,1,MISSION,Mission,9,37.76297,-122.4114,
1/22/20,555 ALABAMA ST,0,0,0,8,MISSION,Mission,9,37.76225,-122.4121,
1/22/20,1625 BATTERY CHAMBERLIN RD,1,1,0,0,RICHMOND,Presidio National Park,2,37.79216,-122.4825,
1/22/20,88 PERRY ST,1,0,0,0,SOUTHERN,South of Market,6,37.78225,-122.3967,
1/22/20,1259 EGBERT AVE,0,0,0,2,BAYVIEW,Bret Harte,10,37.7211,-122.39,
1/22/20,1253 HAIGHT ST,0,0,0,2,PARK,Buena Vista,5,37.77057,-122.4427,
1/22/20,1101 FITZGERALD AVE,0,1,1,0,BAYVIEW,Bret Harte,10,37.7198,-122.3897,
1/22/20,Intersection of PERRY ST and END (000 block of),3,0,0,0,SOUTHERN,South of Market,6,37.78325,-122.3955,
1/22/20,1114 HOLLISTER AVE,0,0,0,1,BAYVIEW,Bret Harte,10,37.71996,-122.3928,
1/22/20,1336 WALLER ST,0,0,0,1,PARK,Haight Ashbury,5,37.76921,-122.4456,
1/22/20,Intersection of JAMESTOWN AVE and IGNACIO AVE,0,0,0,2,BAYVIEW,Candlestick Point SRA,10,37.71481,-122.389,
1/22/20,4848 MISSION ST,2,0,0,0,INGLESIDE,Cayuga,11,37.72051,-122.4387,
1/22/20,423 FLORIDA ST,4,4,0,2,MISSION,Mission,9,37.76365,-122.4113,
1/22/20,427 3RD ST,1,0,0,0,SOUTHERN,South of Market,6,37.78221,-122.3967,
1/22/20,2790 MARIPOSA ST,0,0,0,4,MISSION,Mission,9,37.76299,-122.4108,
1/22/20,1111 PENNSYLVANIA AVE,1,0,0,0,BAYVIEW,Potrero Hill,10,37.75205,-122.3924,
1/22/20,2601 MARIPOSA ST,2,0,0,0,MISSION,Mission,10,37.76307,-122.4097,
1/22/20,2550 MARIPOSA ST,2,0,0,0,MISSION,Mission,10,37.76313,-122.4089,
1/22/20,580 YORK ST,0,0,0,3,MISSION,Mission,10,37.76237,-122.4092,
1/22/20,Intersection of EL CAMINO DEL MAR and END (1300 block of),1,0,0,0,RICHMOND,Lincoln Park / Ft. Miley,1,37.78769,-122.5044,
1/22/20,Intersection of 22ND AVE and SANTIAGO ST,0,0,0,4,TARAVAL,Parkside,4,37.74473,-122.4801,
1/22/20,Intersection of TABER PL and 3RD ST,1,0,0,0,SOUTHERN,South Beach,6,37.78111,-122.3955,
1/22/20,540 HAMPSHIRE ST,2,0,0,2,MISSION,Mission,10,37.76249,-122.4082,
1/22/20,120 8TH ST,0,0,1,0,SOUTHERN,South of Market,6,37.77696,-122.4128,
1/22/20,1575 NORTH POINT ST,0,0,0,1,NORTHERN,Marina,2,37.80412,-122.4329,
1/22/20,2550 MARIPOSA ST,0,0,0,1,MISSION,Mission,10,37.76314,-122.4088,
1/22/20,661 MINNA ST,2,0,0,0,SOUTHERN,South of Market,6,37.77763,-122.4118,
1/22/20,1701 WASHINGTON ST,0,1,0,0,NORTHERN,Polk Gulch,3,37.79317,-122.4212,
1/22/20,445 HAMPSHIRE ST,1,1,0,2,MISSION,Mission,10,37.76369,-122.4083,
1/22/20,400 HAMPSHIRE ST,0,1,0,0,MISSION,Mission,10,37.76441,-122.4086,
1/22/20,150 FERN ST,0,1,0,0,NORTHERN,Lower Nob Hill,3,37.78813,-122.421,
1/22/20,77 CONNECTICUT ST,2,1,0,0,SOUTHERN,Potrero Hill,10,37.76539,-122.3977,
1/22/20,1012 POST ST,2,0,0,0,NORTHERN,Lower Nob Hill,3,37.787,-122.4186,
1/22/20,486 EDDY ST,1,0,0,0,TENDERLOIN,Tenderloin,6,37.7836,-122.4156,
1/22/20,2555 MARKET ST,1,0,0,0,MISSION,Castro,8,37.76186,-122.4369,
1/22/20,180 AUSTIN ST,4,0,0,0,NORTHERN,Lower Nob Hill,3,37.78902,-122.4216,
1/22/20,Intersection of SOUTH PARK and 3RD ST,0,1,0,0,SOUTHERN,South Beach,6,37.78063,-122.395,
1/22/20,68 MEGAN DR,0,0,0,2,BAYVIEW,Little Hollywood,10,37.71408,-122.398,
1/22/20,180 FERN ST,2,1,0,0,NORTHERN,Lower Nob Hill,3,37.78809,-122.4214,
1/22/20,50 FERN ST,1,0,0,0,NORTHERN,Lower Nob Hill,3,37.78835,-122.4193,
1/22/20,476 MINNA ST,1,0,0,0,SOUTHERN,South of Market,6,37.78114,-122.4076,
1/22/20,Intersection of LOIS LN and BAY SHORE BLVD,0,0,0,2,INGLESIDE,Little Hollywood,10,37.71374,-122.3999,
1/22/20,Intersection of VARNEY PL and 3RD ST,0,0,0,0,SOUTHERN,South Beach,6,37.78034,-122.3946,
1/22/20,1227 SUTTER ST,1,0,0,0,NORTHERN,Lower Nob Hill,3,37.78722,-122.4206,
1/22/20,1023 MISSION ST,3,0,0,0,SOUTHERN,South of Market,6,37.78038,-122.4093,
1/22/20,10 HEMLOCK ST,7,0,1,0,NORTHERN,Lower Nob Hill,3,37.78749,-122.4186,
1/22/20,2765 16TH ST,1,1,0,0,MISSION,Mission,9,37.76534,-122.4146,
1/22/20,811 STANYAN ST,0,0,0,1,PARK,Golden Gate Park,5,37.76746,-122.4532,
1/22/20,138 BEULAH ST,0,0,0,1,PARK,Cole Valley,5,37.76743,-122.4523,
1/22/20,Intersection of EL CAMINO DEL MAR and LEGION OF HONOR DR,1,0,0,0,RICHMOND,Lincoln Park / Ft. Miley,1,37.78774,-122.5036,
1/22/20,900 STANYAN ST,0,0,0,1,PARK,Cole Valley,5,37.76639,-122.4529,
1/22/20,474 NATOMA ST,0,1,0,0,SOUTHERN,South of Market,6,37.78064,-122.4071,
1/22/20,100 LATHROP AVE,0,0,1,1,BAYVIEW,Little Hollywood,10,37.7107,-122.4012,
1/22/20,470 PENINSULA AVE,0,0,0,2,BAYVIEW,Little Hollywood,10,37.71007,-122.3997,
1/22/20,226 HUGO ST,0,1,0,0,PARK,Inner Sunset,5,37.76526,-122.4603,
1/22/20,240 SHOTWELL ST,4,1,0,1,MISSION,Mission,9,37.76474,-122.4163,
1/22/20,2333 FULTON ST,0,0,0,1,RICHMOND,Lone Mountain,1,37.77471,-122.455,
1/22/20,Intersection of ULLOA ST and 37TH AVE,0,0,1,0,TARAVAL,Outer Sunset,4,37.74033,-122.4947,
1/22/20,Intersection of GILLETTE AVE and LATHROP AVE,0,0,2,3,BAYVIEW,Little Hollywood,10,37.71001,-122.3967,
1/22/20,170 SHOTWELL ST,2,0,0,0,MISSION,Mission,9,37.7656,-122.4164,
1/22/20,670 KEZAR DR,0,0,2,1,PARK,Golden Gate Park,5,37.76596,-122.4567,
1/22/20,300 KING ST,1,0,0,0,SOUTHERN,Mission Bay,6,37.77642,-122.3941,
1/22/20,176 WISCONSIN ST,1,1,0,0,SOUTHERN,Potrero Hill,10,37.76519,-122.3997,
1/22/20,50 EXECUTIVE PARK BLVD,0,0,2,4,BAYVIEW,Candlestick Point SRA,10,37.70946,-122.3946,
1/22/20,735 SHRADER ST,0,0,1,1,PARK,Cole Valley,5,37.768,-122.4516,
1/22/20,125 KING ST,0,1,0,0,SOUTHERN,South Beach,6,37.77953,-122.3901,
1/22/20,Intersection of 3RD AVE and FULTON ST,0,0,0,1,RICHMOND,Inner Richmond,1,37.77398,-122.4605,
1/22/20,Intersection of CANDLESTICK POINT SRA and END,0,0,9,7,BAYVIEW,Candlestick Point SRA,10,37.70941,-122.3824,
1/22/20,753 COLE ST,0,0,0,1,PARK,Cole Valley,5,37.76758,-122.4504,
1/22/20,298 SHIPLEY ST,4,1,0,0,SOUTHERN,South of Market,6,37.77824,-122.4049,
1/22/20,Intersection of MIDDLE WEST DR and OVERLOOK DR,0,1,0,0,RICHMOND,Golden Gate Park,1,37.76856,-122.4856,
1/22/20,45 BELVEDERE ST,0,0,0,1,PARK,Haight Ashbury,5,37.76934,-122.4496,
1/22/20,285 CLARA ST,1,0,0,0,SOUTHERN,South of Market,6,37.77789,-122.4043,
1/22/20,798 GILMAN AVE,0,0,6,3,BAYVIEW,Candlestick Point SRA,10,37.71664,-122.3855,
1/22/20,Intersection of TRANSVERSE DR and MIDDLE WEST DR,0,1,0,0,RICHMOND,Golden Gate Park,1,37.76867,-122.4787,
1/22/20,Intersection of CONGO ST and CIRCULAR AVE,0,0,0,5,INGLESIDE,Sunnyside,7,37.72944,-122.4418,
1/22/20,Intersection of POND ST and JOSE SARRIA CT,2,1,0,0,MISSION,Castro,8,37.76439,-122.4323,
1/22/20,3024 FULTON ST,0,0,1,0,RICHMOND,Inner Richmond,1,37.77354,-122.4642,
1/22/20,Intersection of ADA CT and AMITY ALY,0,1,0,0,TENDERLOIN,Tenderloin,6,37.78576,-122.4158,
1/22/20,1130 CARROLL AVE,0,0,0,1,BAYVIEW,Hunters Point,10,37.7201,-122.3847,
1/22/20,3518 16TH ST,2,0,0,0,MISSION,Castro,8,37.76438,-122.4318,
1/22/20,295 TOWNSEND ST,1,0,0,0,SOUTHERN,Mission Bay,6,37.77729,-122.3948,
1/22/20,3700 FULTON ST,0,0,0,1,RICHMOND,Inner Richmond,1,37.7732,-122.4712,
1/22/20,1336 CARROLL AVE,0,0,5,6,BAYVIEW,Hunters Point,10,37.72222,-122.3885,
1/22/20,3502 16TH ST,1,0,0,0,MISSION,Castro,8,37.7644,-122.4309,
1/22/20,525 CLAYTON ST,0,0,0,1,PARK,Haight Ashbury,5,37.77047,-122.4487,
1/22/20,2601 INGALLS ST,0,0,0,3,BAYVIEW,Bret Harte,10,37.72247,-122.3899,
1/22/20,Intersection of INGALLS ST and BANCROFT AVE,0,0,0,2,BAYVIEW,Bayview,10,37.72343,-122.3892,
1/22/20,4010 FULTON ST,0,0,2,2,RICHMOND,Inner Richmond,1,37.77297,-122.4749,
1/22/20,1455 BANCROFT AVE,0,0,0,4,BAYVIEW,Bayview,10,37.72397,-122.39,
1/22/20,1548 BANCROFT AVE,0,0,0,1,BAYVIEW,Bayview,10,37.72506,-122.3918,
1/22/20,1196 VALENCIA ST,0,1,0,0,MISSION,Mission,8,37.75375,-122.4209,
1/22/20,88 MERLIN ST,6,0,0,0,SOUTHERN,South of Market,6,37.77778,-122.4015,
1/22/20,1489 ARMSTRONG AVE,0,0,0,2,BAYVIEW,Bayview,10,37.72498,-122.3901,
1/22/20,1154 MASONIC AVE,0,0,0,1,PARK,Haight Ashbury,5,37.77066,-122.4454,
1/22/20,Intersection of ARMSTRONG AVE and INGALLS ST,0,0,1,1,BAYVIEW,Hunters Point,10,37.72401,-122.3883,
1/22/20,Intersection of SAN BRUNO AVE and ALAMEDA ST,4,0,0,0,MISSION,Showplace Square,10,37.7685,-122.4055,
1/22/20,Intersection of EL CAMINO DEL MAR and END (1300 block of),0,1,0,0,RICHMOND,Lincoln Park / Ft. Miley,1,37.78384,-122.503,
1/22/20,1485 YOSEMITE AVE,0,0,0,1,BAYVIEW,Bayview,10,37.7256,-122.3894,
1/22/20,2700 45TH AVE,0,0,0,2,TARAVAL,Parkside,4,37.73598,-122.5031,
1/22/20,2238 JENNINGS ST,0,0,0,2,BAYVIEW,Bayview,10,37.72615,-122.3895,
1/22/20,598 BRYANT ST,1,0,0,0,SOUTHERN,South of Market,6,37.77982,-122.3982,
